gene_symbol,average_fpkm_con,average_fpkm_p,average_tpm_con,average_tpm_p,fold_change,log2FC,expression_status
ZHX3,12.11333333,14.43666667,24.44333333,30.86666667,1.1917996703884974,0.2531417535635607,Below fold-change threshold
GCOM1,0.496666667,0.606666667,1.006666667,1.303333333,1.2214765099184721,0.28862611956097256,Below fold-change threshold
ITGA7,6.166666667,7.063333333,12.43666667,15.10666667,1.1454054052894376,0.195858316822428,Below fold-change threshold
LIMA1,109.7966667,133.8833333,221.53,286.2633333,1.2193752080453641,0.28614211898170466,Below fold-change threshold
TIPRL,45.32666667,41.59333333,91.44333333,88.95,0.9176349461746113,-0.12400776051619668,Below fold-change threshold
FAM83H,19.0,19.11,38.32333333,40.86333333,1.0057894736842106,0.008328359759146425,Below fold-change threshold
CD300H,0.113333333,0.026666667,0.23,0.056666667,0.23529412128027685,-2.087462818973431,Downregulated
OTUD7B,5.443333333,5.643333333,10.98,12.07,1.0367421922863895,0.05205718233707768,Below fold-change threshold
STMP1,24.71333333,22.49,49.84666667,48.08333333,0.9100350689115234,-0.13600595312559222,Below fold-change threshold
SLC27A2,1.76,2.18,3.543333333,4.663333333,1.2386363636363638,0.30875270613962924,Below fold-change threshold
ELAC1,1.29,1.076666667,2.606666667,2.303333333,0.834625323255814,-0.2607994010038306,Below fold-change threshold
SLC25A44,12.75333333,13.3,25.72,28.44333333,1.042864610831904,0.06055187314067235,Below fold-change threshold
CMTM6,33.18333333,33.85,66.96666667,72.37666667,1.0200904069332084,0.02869701872057186,Below fold-change threshold
CBX3,104.5266667,106.99,210.9033333,228.75,1.0235665536629992,0.03360491136760524,Below fold-change threshold
SMARCE1,40.70333333,39.88333333,82.12333333,85.26,0.97985422979116,-0.029360955455075655,Below fold-change threshold
CDRT1,0.08,0.076666667,0.163333333,0.17,0.9583333374999999,-0.061400538391556285,Below fold-change threshold
CDON,1.846666667,2.12,3.726666667,4.53,1.1480144402259902,0.1991407889747528,Below fold-change threshold
STIP1,268.4866667,230.3833333,541.61,492.5566667,0.8580810962855907,-0.22081409322286277,Below fold-change threshold
E2F4,44.83,43.21,90.41333333,92.36666667,0.9638634842739238,-0.05309926846095455,Below fold-change threshold
KTN1,35.99666667,40.31666667,72.64666667,86.19333333,1.1200111121288996,0.16351304597370933,Below fold-change threshold
MAD1L1,35.64,32.90666667,71.89,70.33666667,0.9233071456228956,-0.11511744294752019,Below fold-change threshold
LRRC8C,1.526666667,1.686666667,3.076666667,3.613333333,1.1048034934268987,0.14378978656748467,Below fold-change threshold
FCHO2,6.366666667,7.526666667,12.85333333,16.1,1.182198952870042,0.2414728478382488,Below fold-change threshold
RHPN1,4.77,5.92,9.62,12.65666667,1.2410901467505242,0.3116079096234384,Below fold-change threshold
SLC9C1,0.02,0.006666667,0.043333333,0.013333333,0.33333335000000003,-1.584962428586406,Downregulated
DHX9,88.39,83.52,178.35,178.5533333,0.9449032696006335,-0.08176144768091834,Below fold-change threshold
FNBP1,13.93666667,14.35,28.11333333,30.68,1.0296579763143607,0.042165193895009105,Below fold-change threshold
DLAT,18.71666667,17.92666667,37.76,38.32333333,0.9577916295711859,-0.0622162674037676,Below fold-change threshold
SNRPA1,62.91333333,55.28666667,126.93,118.21,0.8787750345384537,-0.18643421062819807,Below fold-change threshold
AKR1B10,0.496666667,0.166666667,1.006666667,0.353333333,0.33557047024458353,-1.5753123287702988,Downregulated
ZFP3,1.896666667,2.17,3.823333333,4.64,1.14411247783056,0.19422889060550413,Below fold-change threshold
PRMT7,15.77666667,13.59666667,31.81666667,29.06,0.8618212550471538,-0.21453941489696823,Below fold-change threshold
DHX8,19.87666667,19.53333333,40.1,41.76666667,0.9827268150288905,-0.025137672602694623,Below fold-change threshold
CFHR3,0.046666667,0.056666667,0.096666667,0.123333333,1.2142857127551019,0.280107917374212,Below fold-change threshold
SLITRK1,0.056666667,0.04,0.113333333,0.093333333,0.7058823487889274,-0.5025003490156245,Below fold-change threshold
LCN2,0.41,0.516666667,0.826666667,1.113333333,1.2601626024390244,0.33360990086576875,Below fold-change threshold
FGF10,0.026666667,0.006666667,0.046666667,0.013333333,0.2500000093749999,-1.9999999458989377,Downregulated
MMP10,0.033333333,0.05,0.07,0.11,1.5000000150000004,0.5849625151481068,Below fold-change threshold
UGT2B17,0.02,0.02,0.04,0.043333333,1.0,0.0,Below fold-change threshold
PCDH18,1.09,1.026666667,2.196666667,2.193333333,0.9418960247706422,-0.08636028433477376,Below fold-change threshold
ART4,0.056666667,0.033333333,0.116666667,0.073333333,0.5882352847750866,-0.7655347692763689,Below fold-change threshold
MACROD1,16.34,17.7,32.96333333,37.82333333,1.0832313341493267,0.11534137682467623,Below fold-change threshold
ECHDC3,0.723333333,0.573333333,1.456666667,1.22,0.7926267280150353,-0.3352864779163212,Below fold-change threshold
DCTN1,98.99666667,97.36,199.7066667,208.1466667,0.9834674567836134,-0.024050780780791575,Below fold-change threshold
LRP1,18.14666667,22.55666667,36.62666667,48.22666667,1.2430198383095115,0.3138493216537618,Below fold-change threshold
NCR3,0.056666667,0.123333333,0.116666667,0.26,2.1764705695501734,1.1219905119929934,Upregulated
STK40,12.09333333,12.36333333,24.38,26.43,1.0223263506125486,0.03185581198317158,Below fold-change threshold
HLA-DRB3,0.083333333,0.286666667,0.163333333,0.616666667,3.44000001776,1.7824085723757057,Upregulated
PPP1R9A,0.033333333,0.02,0.06,0.043333333,0.600000006,-0.7369655797392558,Below fold-change threshold
VPS50,4.39,4.88,8.856666667,10.44,1.111617312072893,0.15266020802752808,Below fold-change threshold
RABL3,6.59,6.446666667,13.29666667,13.77666667,0.9782498735963581,-0.03172507617777037,Below fold-change threshold
TDRP,1.753333333,1.703333333,3.536666667,3.643333333,0.9714828897284188,-0.04173950836273221,Below fold-change threshold
SELP,0.0,0.006666667,0.0,0.013333333,,,Below fold-change threshold
PLCZ1,0.023333333,0.003333333,0.05,0.006666667,0.14285713061224473,-2.807355045717186,Downregulated
KCNF1,0.8,0.7,1.616666667,1.49,0.8749999999999999,-0.19264507794239608,Below fold-change threshold
MMP24-AS1-EDEM2,0.316666667,0.226666667,0.636666667,0.483333333,0.7157894739833794,-0.4823927664776246,Below fold-change threshold
OAF,16.37,17.71,33.02,37.85666667,1.0818570555894929,0.11350989027776062,Below fold-change threshold
PTBP2,5.73,5.043333333,11.56333333,10.78,0.8801628853403141,-0.1841575573566773,Below fold-change threshold
BTRC,8.17,8.473333333,16.48666667,18.12,1.0371277029375765,0.05259354608136496,Below fold-change threshold
LOC107985381,0.123333333,0.056666667,0.246666667,0.126666667,0.45945946340394445,-1.1219905119929934,Downregulated
CSNK1A1L,0.006666667,0.0,0.013333333,0.0,0.0,,Below fold-change threshold
IL2RG,0.88,1.79,1.77,3.816666667,2.034090909090909,1.0243841586269593,Upregulated
TMEM229B,0.556666667,1.096666667,1.123333333,2.35,1.9700598796586468,0.9782394808358091,Below fold-change threshold
CTDP1,6.086666667,5.74,12.27666667,12.27333333,0.9430449068486831,-0.0846016226663866,Below fold-change threshold
ASCC3,8.916666667,9.596666667,17.99,20.52333333,1.0762616822401396,0.10602889738374115,Below fold-change threshold
QSOX1,112.8766667,114.23,227.6766667,244.2033333,1.0119894867519152,0.017194302394219107,Below fold-change threshold
RBM14,21.12,18.76333333,42.59333333,40.11333333,0.8884154038825757,-0.17069368746808955,Below fold-change threshold
PAOX,4.12,3.446666667,8.316666667,7.366666667,0.8365695793689321,-0.2574425574499143,Below fold-change threshold
CHRNG,0.01,0.026666667,0.02,0.056666667,2.6666667,1.4150375173125316,Upregulated
ATP6V0A4,0.196666667,0.23,0.396666667,0.486666667,1.16949152344154,0.22588140497108217,Below fold-change threshold
VXN,0.646666667,0.673333333,1.3,1.44,1.0412371123498778,0.058298639106804405,Below fold-change threshold
DCUN1D3,1.76,1.913333333,3.55,4.086666667,1.087121211931818,0.12051280706589365,Below fold-change threshold
PPP1R14A,12.72666667,12.30333333,25.63,26.30333333,0.9667365107473188,-0.048805365927064165,Below fold-change threshold
ADIG,0.0,0.023333333,0.0,0.05,,,Below fold-change threshold
XPO7,31.48666667,32.26333333,63.52666667,68.97333333,1.0246665252991036,0.03515446526690067,Below fold-change threshold
LOC112267904,0.003333333,0.0,0.006666667,0.0,0.0,,Below fold-change threshold
TNK1,0.643333333,0.55,1.306666667,1.173333333,0.8549222802357112,-0.22613482227475404,Below fold-change threshold
DKC1,24.68333333,23.58666667,49.79,50.43333333,0.9555705606962283,-0.06556568708703892,Below fold-change threshold
KCNG1,12.28666667,12.87333333,24.78333333,27.51666667,1.0477482360152608,0.06729209255497678,Below fold-change threshold
EFTUD2,60.55333333,59.09666667,122.1333333,126.3333333,0.9759440714508391,-0.0351296214357464,Below fold-change threshold
SIRT5,5.326666667,5.556666667,10.74666667,11.88,1.0431789737144443,0.06098669605470308,Below fold-change threshold
CA6,0.0,0.02,0.0,0.04,,,Below fold-change threshold
ASPH,109.5433333,126.12,221.03,269.6566667,1.1513251989019035,0.20329538914162076,Below fold-change threshold
ZNF879,1.633333333,1.84,3.293333333,3.933333333,1.1265306124748022,0.17188651807002614,Below fold-change threshold
SPEGNB,0.233333333,0.386666667,0.47,0.826666667,1.6571428609387755,0.7286979814873011,Below fold-change threshold
EBLN1,0.036666667,0.016666667,0.07,0.033333333,0.45454545950413217,-1.137503508011444,Downregulated
SIGLEC15,0.153333333,0.113333333,0.31,0.243333333,0.739130434215501,-0.43609911591360057,Below fold-change threshold
TCEA1,96.41,96.53333333,194.5233333,206.4,1.0012792586868582,0.0018444006821169263,Below fold-change threshold
TCTE1,0.246666667,0.413333333,0.5,0.886666667,1.6756756720598978,0.7447429416448738,Below fold-change threshold
BHLHE41,0.07,0.14,0.14,0.296666667,2.0,1.0,Upregulated
RNF220,29.55666667,33.85,59.63,72.36,1.1452576969498978,0.19567225882984143,Below fold-change threshold
AEN,13.91333333,13.49333333,28.07333333,28.85333333,0.969813128885916,-0.04422131047628335,Below fold-change threshold
GCM2,0.013333333,0.006666667,0.026666667,0.016666667,0.500000037500001,-0.9999998917978731,Below fold-change threshold
FGFR3,15.42333333,14.40666667,31.11333333,30.79333333,0.9340825593114507,-0.09837802606018672,Below fold-change threshold
BFSP1,1.1,0.926666667,2.213333333,1.976666667,0.8424242427272727,-0.2473811410033534,Below fold-change threshold
ARMCX4,1.45,1.696666667,2.923333333,3.62,1.1701149427586206,0.22665025562304167,Below fold-change threshold
SLC25A27,0.55,0.63,1.11,1.35,1.1454545454545453,0.19592020997525664,Below fold-change threshold
LYAR,30.69333333,28.95333333,61.93,61.91,0.9433101650676922,-0.08419588068775373,Below fold-change threshold
UBAC2,15.52333333,15.80666667,31.32,33.79333333,1.0182520940558841,0.026094781275708266,Below fold-change threshold
MMUT,15.09,16.38,30.44333333,35.02666667,1.0854870775347911,0.11834255111432518,Below fold-change threshold
POT1,8.396666667,8.126666667,16.94666667,17.37,0.9678443826928208,-0.0471529961121263,Below fold-change threshold
GALNT16,22.52333333,24.51666667,45.43333333,52.41333333,1.088500814279784,0.1223424867700029,Below fold-change threshold
TFB1M,6.103333333,5.876666667,12.30333333,12.56666667,0.9628618242470159,-0.054599316316530914,Below fold-change threshold
NLRP3,0.32,0.563333333,0.646666667,1.203333333,1.760416665625,0.8159169347073624,Below fold-change threshold
TMEM91,6.95,7.133333333,14.03,15.24666667,1.0263788968345324,0.037563412889067754,Below fold-change threshold
GARNL3,0.726666667,0.766666667,1.47,1.64,1.0550458715343825,0.07730572613292061,Below fold-change threshold
COX7A2,159.4533333,132.9033333,321.63,284.1133333,0.8334936031092679,-0.2627569680187424,Below fold-change threshold
CCDC18,3.8,4.0,7.67,8.546666667,1.0526315789473684,0.07400058144377678,Below fold-change threshold
C12orf66,0.9,0.886666667,1.813333333,1.89,0.9851851855555555,-0.021533161007274884,Below fold-change threshold
SNRNP25,64.58333333,56.97,130.2666667,121.78,0.8821161290777866,-0.18095949827005314,Below fold-change threshold
MORN2,30.79666667,26.53666667,62.14333333,56.75,0.8616733412856723,-0.2147870448589612,Below fold-change threshold
TCEANC,0.586666667,0.563333333,1.18,1.2,0.9602272716135072,-0.058552184028491806,Below fold-change threshold
ACKR4,0.143333333,0.14,0.286666667,0.293333333,0.9767441883180098,-0.033947328568232814,Below fold-change threshold
RNF170,3.096666667,2.863333333,6.246666667,6.116666667,0.9246501612567652,-0.11302046556743549,Below fold-change threshold
KIAA0319,0.146666667,0.156666667,0.296666667,0.343333333,1.0681818180268596,0.09515723283105183,Below fold-change threshold
ZNF593,45.27333333,34.51,91.29,73.76666667,0.7622588720926416,-0.3916470577211261,Below fold-change threshold
RRP8,4.576666667,3.76,9.233333333,8.033333333,0.8215586306757787,-0.28356455785338314,Below fold-change threshold
ALDH8A1,0.256666667,0.276666667,0.52,0.59,1.0779220778208802,0.10825289051658002,Below fold-change threshold
SEC61B,89.72,75.39666667,181.01,161.1766667,0.8403551791127954,-0.25092887789792373,Below fold-change threshold
AKAP12,20.68666667,26.27666667,41.74666667,56.18333333,1.2702223654092455,0.34508107762059576,Below fold-change threshold
TMEM18,6.76,6.816666667,13.64,14.57333333,1.0083826430473373,0.012043190896318088,Below fold-change threshold
CCR3,0.0,0.006666667,0.0,0.013333333,,,Below fold-change threshold
P3H1,21.52,22.58333333,43.4,48.28333333,1.0494114000929367,0.0695803676378718,Below fold-change threshold
RPL29,1187.056667,1018.6,2394.153333,2177.24,0.8580887739540407,-0.22080118478717636,Below fold-change threshold
PKN3,20.82666667,22.61666667,42.00333333,48.34333333,1.0859475031872683,0.1189543621459621,Below fold-change threshold
MMP7,0.016666667,0.016666667,0.033333333,0.033333333,1.0,0.0,Below fold-change threshold
UBR3,6.373333333,6.436666667,12.86,13.77,1.009937238598846,0.014265641120068858,Below fold-change threshold
TRAF3IP2,8.403333333,9.99,16.94333333,21.36,1.1888139627603653,0.24952296571226162,Below fold-change threshold
TNFAIP8L3,0.903333333,0.84,1.82,1.8,0.9298892992361215,-0.10486911732159529,Below fold-change threshold
HSPA12A,3.423333333,3.463333333,6.91,7.403333333,1.0116845180147698,0.01675947258763928,Below fold-change threshold
PHC2,29.81,33.91,60.11333333,72.5,1.1375377390137538,0.18591440903426204,Below fold-change threshold
ZNF549,2.6,2.913333333,5.246666667,6.23,1.1205128203846155,0.16415915558591979,Below fold-change threshold
PGBD5,0.086666667,0.09,0.17,0.186666667,1.0384615344674555,0.0544477784735491,Below fold-change threshold
CPLX3,0.08,0.053333333,0.163333333,0.113333333,0.6666666625,-0.5849625097380003,Below fold-change threshold
CTTN,77.94,84.57,157.26,180.8166667,1.0850654349499615,0.11778204712254074,Below fold-change threshold
SIGLECL1,0.01,0.0,0.023333333,0.0,0.0,,Below fold-change threshold
FAM193A,12.43,13.12666667,25.07333333,28.06333333,1.0560471979082864,0.07867431449426472,Below fold-change threshold
DEDD2,28.21333333,27.19666667,56.89,58.13,0.9639650285874249,-0.052947286605019996,Below fold-change threshold
SLC26A9,0.07,0.036666667,0.136666667,0.076666667,0.5238095285714285,-0.9328857910260538,Below fold-change threshold
APOL4,2.41,2.15,4.856666667,4.593333333,0.892116182572614,-0.16469648664050143,Below fold-change threshold
ASAP2,19.64666667,27.07666667,39.65,57.89,1.3781812011574177,0.4627655838513744,Below fold-change threshold
PIK3C3,4.77,5.66,9.626666667,12.09666667,1.1865828092243187,0.2468127868263708,Below fold-change threshold
PNPLA8,3.713333333,4.496666667,7.496666667,9.606666667,1.2109515262307857,0.2761411158446873,Below fold-change threshold
MAPK10,0.146666667,0.126666667,0.293333333,0.263333333,0.8636363639462811,-0.2115041046759981,Below fold-change threshold
GGTLC2,0.296666667,0.426666667,0.6,0.913333333,1.4382022466986493,0.5242665685397022,Below fold-change threshold
ADGRE5,9.996666667,10.81666667,20.16666667,23.12333333,1.0820273427448475,0.11373695641424503,Below fold-change threshold
TMEM271,0.58,0.416666667,1.163333333,0.9,0.7183908051724138,-0.4771592100324852,Below fold-change threshold
ACBD3,14.90333333,14.70333333,30.07666667,31.43333333,0.9865801834011585,-0.019491785454813573,Below fold-change threshold
DHX29,12.65666667,11.88,25.52333333,25.39333333,0.9386357648304884,-0.09136266247712366,Below fold-change threshold
SRGN,43.87333333,44.92333333,88.49,96.02333333,1.0239325330515068,0.03412065924550813,Below fold-change threshold
INSL6,0.026666667,0.0,0.05,0.0,0.0,,Below fold-change threshold
ENPP6,0.076666667,0.136666667,0.15,0.286666667,1.7826086922495274,0.8339900458072521,Below fold-change threshold
NRG3,0.006666667,0.01,0.02,0.023333333,1.4999999250000038,0.584962428586406,Below fold-change threshold
NRP2,0.353333333,0.373333333,0.713333333,0.8,1.0566037736383054,0.07943446756731731,Below fold-change threshold
